lipidID	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44
ChoE(20:5).1	0.252853030979893	-0.00436480540245009	-0.0655015487564323	0.0644579892269184	-0.0705810742857073	-0.366531544420413	-0.267606240177031	-0.0861861476162833	-0.0604807473813815	0.0253058652647703	-0.0969100130080564	-0.259637310505756	-0.00877392430750515	-0.102372908709559	-0.113509274827518	-0.113509274827518	-0.0315170514460649	0.0211892990699381	-0.0268721464003014	-0.130768280269024	-0.187086643357144	-0.0506099933550872	-0.00877392430750515	-0.102372908709559	-0.113509274827518	-0.167491087293764	-0.142667503568732	0.0644579892269184	-0.113509274827518	-0.283996656365201	-0.327902142064283	-0.327902142064283	-0.142667503568732	-0.00877392430750515	-0.180456064458131	-0.102372908709559	0.0374264979406237	-0.0268721464003014	0.0606978403536116	-0.0132282657337552	-0.154901959985743	-0.0362121726544447	-0.0362121726544447	-0.0506099933550872
ChoE(20:5).2	0.262451089730429	0.178976947293169	0.127104798364808	0.2405492482826	-0.0315170514460649	-0.187086643357144	0.12057393120585	0.225309281725863	0.230448921378274	0.322219294733919	0.107209969647868	0.0453229787866575	0.0492180226701817	0.15836249209525	0.146128035678238	0.00860017176191757	0.328379603438738	0.315970345456918	0.139879086401236	0.123851640967086	0.0899051114393979	0.27415784926368	0.324282455297693	0.195899652409234	0.0211892990699381	-0.0222763947111523	-0.0705810742857073	0.20682587603185	0.0827853703164501	-0.1249387366083	-0.193820026016113	-0.214670164989233	0.0413926851582251	0.0863598306747482	0.167317334748176	0.571708831808688	0.344392273685111	0.161368002234975	0.318063334962762	0.330413773349191	0.0755469613925307	0.0969100130080564	0.214843848047698	0.198657086954423
ChoE(22:6)	0.488550716500444	0.276461804173244	-0.130768280269024	-0.0506099933550872	-0.0315170514460649	-0.0268721464003014	0.00860017176191757	-0.0132282657337552	0.0170333392987804	0.184691430817599	-0.0757207139381184	-0.0969100130080564	-0.0409586076789064	-0.0604807473813815	0.164352855784437	0.107209969647868	-0.167491087293764	-0.221848749616356	-0.0222763947111523	0.0569048513364726	0.139879086401236	0.193124598354462	0.0128372247051722	-0.142667503568732	0.0211892990699381	-0.0555173278498314	-0.0132282657337552	0.201397124320452	0.100370545117563	-0.102372908709559	-0.0604807473813815	-0.130768280269024	0.2405492482826	0.367355921026019	0.155336037465062	0.271841606536499	0.127104798364808	0.235528446907549	0.123851640967086	0.281033367247727	-0.0705810742857073	-0.00436480540245009	-0.0268721464003014	0.117271295655764
lysoPC(16:0)	0.238046103128795	0.247973266361807	0.217483944213906	0.15836249209525	0.209515014542631	0.2405492482826	0.181843587944773	0.238046103128795	0.184691430817599	0.296665190261531	0.24551266781415	0.222716471147583	0.238046103128795	0.227886704613674	0.305351369446624	0.281033367247727	0.195899652409234	0.204119982655925	0.217483944213906	0.225309281725863	0.195899652409234	0.264817823009536	0.250420002308894	0.287801729930226	0.28330122870355	0.187520720836463	0.155336037465062	0.292256071356476	0.230448921378274	0.195899652409234	0.155336037465062	0.238046103128795	0.217483944213906	0.190331698170291	0.212187604403958	0.173186268412274	0.276461804173244	0.344392273685111	0.318063334962762	0.243038048686294	0.285557309007774	0.318063334962762	0.281033367247727	0.305351369446624
lysoPC(16:1)	0.161368002234975	0.225309281725863	0.2405492482826	0.278753600952829	0.15836249209525	0.0413926851582251	0.167317334748176	0.198657086954423	0.146128035678238	0.269512944217916	0.193124598354462	0.230448921378274	0.281033367247727	0.28330122870355	0.247973266361807	0.326335860928751	0.311753861055754	0.167317334748176	0.307496037913213	0.107209969647868	0.181843587944773	0.195899652409234	0.222716471147583	0.262451089730429	0.184691430817599	0.232996110392154	0.225309281725863	0.230448921378274	0.294466226161593	0.324282455297693	0.167317334748176	0.255272505103306	0.257678574869184	0.24551266781415	0.230448921378274	0.20682587603185	0.167317334748176	0.139879086401236	0.164352855784437	0.20682587603185	0.15836249209525	0.0969100130080564	0.222716471147583	0.20682587603185
lysoPC(18:0)	-0.0362121726544447	-0.0362121726544447	-0.0506099933550872	-0.0268721464003014	0.0170333392987804	-0.154901959985743	0.0755469613925307	-0.0315170514460649	-0.0604807473813815	0.00860017176191757	-0.00436480540245009	-0.0409586076789064	-0.0655015487564323	0.0644579892269184	-0.0506099933550872	0.0492180226701817	0.0293837776852097	-0.0705810742857073	0.0644579892269184	-0.0315170514460649	-0.00436480540245009	0.0334237554869497	0.0606978403536116	0.123851640967086	0.107209969647868	0.103803720955957	-0.0457574905606751	-0.0222763947111523	0.0374264979406237	0.110589710299249	-0.167491087293764	-0.0222763947111523	-0.00877392430750515	-0.0177287669604316	0.0827853703164501	0.0827853703164501	-0.187086643357144	-0.161150909262745	-0.136677139879544	-0.119186407719209	-0.102372908709559	-0.0757207139381184	-0.00877392430750515	-0.0409586076789064
lysoPC(18:0e)	-0.853871964321762	-0.795880017344075	0.387389826338729	0.298853076409707	-0.920818753952375	0.250420002308894	0.0755469613925307	-0.920818753952375	0.409933123331295	0.361727836017593	-0.698970004336019	-0.795880017344075	-0.886056647693163	-0.698970004336019	0.12057393120585	-1.04575749056068	0.155336037465062	0.161368002234975	0.342422680822206	-0.886056647693163	0.214843848047698	-1.04575749056068	0.0934216851622351	-0.744727494896694	0.359835482339888	0.414973347970818	-0.920818753952375	0.184691430817599	0.382017042574868	0.230448921378274	0.232996110392154	-0.677780705266081	0.468347330412157	-0.853871964321762	0.426511261364575	-0.920818753952375	-0.823908740944319	0.181843587944773	0.12057393120585	0.167317334748176	0.27415784926368	0.167317334748176	0.0170333392987804	-0.920818753952375
lysoPC(18:1)	0.346352974450639	0.334453751150931	0.387389826338729	0.340444114840118	0.294466226161593	0.250420002308894	0.0755469613925307	0.290034611362518	0.409933123331295	0.421603926869831	0.414973347970818	0.301029995663981	0.238046103128795	0.354108439147401	0.260071387985075	0.107209969647868	0.155336037465062	0.161368002234975	0.342422680822206	0.27415784926368	0.278753600952829	0.290034611362518	0.167317334748176	0.383815365980431	0.45178643552429	0.414973347970818	0.260071387985075	0.184691430817599	0.382017042574868	0.292256071356476	0.318063334962762	0.352182518111362	0.468347330412157	0.469822015978163	0.426511261364575	0.403120521175818	0.397940008672038	0.313867220369153	0.281033367247727	0.324282455297693	0.390935107103379	0.330413773349191	0.176091259055681	0.250420002308894
lysoPC(18:2)	-0.619788758288394	-0.481486060122112	-0.494850021680094	-0.431798275933005	-0.721246399047171	-0.677780705266081	-0.823908740944319	-0.552841968657781	-0.387216143280265	-0.823908740944319	-0.455931955649724	-0.552841968657781	-0.568636235841013	-0.443697499232713	-0.638272163982407	-0.3767507096021	-0.657577319177794	-0.721246399047171	-0.638272163982407	-0.638272163982407	-0.619788758288394	-0.698970004336019	-0.677780705266081	-0.886056647693163	-0.619788758288394	-0.721246399047171	-0.443697499232713	-0.619788758288394	-0.455931955649724	-0.552841968657781	-0.0915149811213502	-0.522878745280338	-0.522878745280338	-0.744727494896694	-0.494850021680094	-0.638272163982407	-0.455931955649724	0.252853030979893	-0.537602002101044	-0.920818753952375	-0.387216143280265	-0.677780705266081	-0.552841968657781	-0.481486060122112
lysoPC(18:3)	-1	-0.431798275933005	-0.721246399047171	-0.619788758288394	-0.721246399047171	-0.481486060122112	-0.958607314841775	-0.769551078621726	-0.721246399047171	-0.744727494896694	-0.638272163982407	-0.638272163982407	-0.795880017344075	-0.585026652029182	-1	-0.920818753952375	-0.886056647693163	-0.886056647693163	-0.657577319177794	-0.853871964321762	-0.823908740944319	-0.853871964321762	-0.657577319177794	-0.602059991327962	-0.886056647693163	-0.769551078621726	-0.744727494896694	-0.886056647693163	-0.744727494896694	-0.721246399047171	-0.508638306165727	-0.522878745280338	-0.958607314841775	-0.721246399047171	-0.795880017344075	-0.886056647693163	-0.769551078621726	-0.744727494896694	-1	-0.886056647693163	-0.769551078621726	-0.853871964321762	-1.04575749056068	-0.853871964321762
lysoPC(20:3e)	-0.130768280269024	-0.167491087293764	0.0413926851582251	-0.0915149811213502	-0.187086643357144	-0.207608310501746	-0.337242168318426	-0.10790539730952	0.0293837776852097	-0.0315170514460649	0.0413926851582251	-0.0457574905606751	-0.167491087293764	-0.0362121726544447	-0.267606240177031	-0.431798275933005	-0.275724130399211	-0.327902142064283	-0.0705810742857073	-0.154901959985743	-0.259637310505756	-0.267606240177031	-0.221848749616356	-0.00436480540245009	-0.142667503568732	-0.0915149811213502	-0.161150909262745	-0.214670164989233	0.0211892990699381	-0.154901959985743	-0.10790539730952	-0.10790539730952	-0.102372908709559	-0.0555173278498314	0.0413926851582251	-0.0506099933550872	-0.0604807473813815	-0.113509274827518	-0.193820026016113	-0.221848749616356	0	-0.0915149811213502	-0.337242168318426	-0.236572006437063
lysoPC(20:4).1	-0.721246399047171	-0.154901959985743	-0.585026652029182	-0.638272163982407	-0.795880017344075	-0.853871964321762	-0.619788758288394	-0.698970004336019	-0.619788758288394	-0.602059991327962	-0.638272163982407	-0.677780705266081	-0.698970004336019	-0.619788758288394	-0.721246399047171	-0.283996656365201	-0.795880017344075	-0.318758762624413	-0.677780705266081	-0.1249387366083	-0.698970004336019	-0.769551078621726	-0.244125144327509	-0.638272163982407	-0.698970004336019	-0.481486060122112	-0.619788758288394	-0.769551078621726	-0.744727494896694	-0.221848749616356	-0.267606240177031	-0.214670164989233	-0.677780705266081	-0.585026652029182	0.0253058652647703	-0.638272163982407	-0.619788758288394	-0.619788758288394	-0.698970004336019	-0.721246399047171	-0.0705810742857073	-0.769551078621726	-0.229147988357856	-0.744727494896694
lysoPC(20:4).2	-0.193820026016113	-0.154901959985743	-0.0177287669604316	-0.0222763947111523	-0.167491087293764	-0.267606240177031	-0.142667503568732	-0.119186407719209	-0.0362121726544447	-0.0555173278498314	0	-0.161150909262745	-0.180456064458131	-0.0604807473813815	-0.148741651280925	-0.283996656365201	-0.301029995663981	-0.318758762624413	-0.0809219076239261	-0.1249387366083	-0.119186407719209	-0.0705810742857073	-0.244125144327509	0	0.130333768495006	0.113943352306837	-0.102372908709559	-0.167491087293764	-0.161150909262745	-0.221848749616356	-0.267606240177031	-0.214670164989233	-0.0315170514460649	0	0.0253058652647703	0.0334237554869497	-0.229147988357856	-0.173925197299174	-0.1249387366083	-0.10790539730952	-0.0705810742857073	-0.0915149811213502	-0.229147988357856	-0.154901959985743
lysoPC(20:5)	-0.148741651280925	-0.136677139879544	0	-0.113509274827518	-0.236572006437063	-0.552841968657781	-0.292429823902064	-0.148741651280925	-0.00436480540245009	0.0293837776852097	0.00860017176191757	-0.0915149811213502	-0.130768280269024	-0.0132282657337552	-0.221848749616356	-0.309803919971486	-0.2518119729938	-0.292429823902064	-0.130768280269024	-0.187086643357144	-0.229147988357856	-0.187086643357144	-0.214670164989233	-0.0604807473813815	-0.0604807473813815	-0.0268721464003014	-0.148741651280925	-0.214670164989233	-0.0757207139381184	-0.283996656365201	-0.200659450546418	-0.200659450546418	-0.154901959985743	-0.10790539730952	-0.0222763947111523	-0.0457574905606751	-0.113509274827518	-0.193820026016113	-0.1249387366083	-0.0457574905606751	-0.0268721464003014	-0.154901959985743	-0.244125144327509	-0.173925197299174
lysoPC(22:6)	-0.721246399047171	-0.769551078621726	-0.638272163982407	-0.677780705266081	-0.795880017344075	-0.823908740944319	-0.823908740944319	-0.886056647693163	-0.721246399047171	-0.568636235841013	-0.356547323513813	-0.522878745280338	-0.494850021680094	-0.508638306165727	-0.886056647693163	-0.638272163982407	-0.823908740944319	-0.795880017344075	-0.698970004336019	-0.886056647693163	-0.309803919971486	-0.886056647693163	-0.214670164989233	-0.795880017344075	-0.508638306165727	-0.494850021680094	-0.657577319177794	-0.744727494896694	-0.3767507096021	-0.508638306165727	-0.387216143280265	-0.744727494896694	-0.657577319177794	-0.267606240177031	-0.744727494896694	-0.769551078621726	-0.698970004336019	-0.638272163982407	-0.721246399047171	-0.823908740944319	-0.408935392973501	-0.455931955649724	-0.853871964321762	-0.853871964321762
lysoPE(22:3)	-0.148741651280925	-0.619788758288394	-0.568636235841013	-0.481486060122112	-0.236572006437063	-0.259637310505756	-0.853871964321762	-0.698970004336019	-0.481486060122112	-0.468521082957745	-0.552841968657781	-0.585026652029182	-0.537602002101044	-0.494850021680094	-0.221848749616356	-0.309803919971486	-0.2518119729938	-0.292429823902064	-0.602059991327962	-0.698970004336019	-0.698970004336019	-0.721246399047171	-0.508638306165727	-0.42021640338319	-0.657577319177794	-0.769551078621726	-0.638272163982407	-0.677780705266081	-0.0757207139381184	-0.769551078621726	-0.585026652029182	-0.585026652029182	-0.721246399047171	-0.602059991327962	-0.522878745280338	-0.619788758288394	-0.508638306165727	-0.481486060122112	-0.585026652029182	-0.657577319177794	-0.657577319177794	-0.744727494896694	-0.327902142064283	-0.698970004336019
PA(34:0)/PG(34:0).1	-0.920818753952375	-0.853871964321762	-0.721246399047171	-0.886056647693163	-1	-0.886056647693163	-0.920818753952375	-0.958607314841775	-0.795880017344075	-0.619788758288394	-0.455931955649724	-0.721246399047171	-0.602059991327962	-0.619788758288394	-0.886056647693163	-0.769551078621726	-0.853871964321762	-0.886056647693163	-0.920818753952375	-1.04575749056068	-0.958607314841775	-0.920818753952375	-0.769551078621726	-0.744727494896694	-0.638272163982407	-0.537602002101044	-0.657577319177794	-0.853871964321762	-0.823908740944319	-0.795880017344075	-0.823908740944319	-0.886056647693163	-0.853871964321762	-0.552841968657781	-0.744727494896694	-0.769551078621726	-0.677780705266081	-0.568636235841013	-0.769551078621726	-0.958607314841775	-0.42021640338319	-0.602059991327962	-0.853871964321762	-0.769551078621726
PA(34:0)/PG(34:0).2	-0.795880017344075	-0.619788758288394	-0.657577319177794	-0.585026652029182	-0.698970004336019	-0.721246399047171	-0.823908740944319	-0.823908740944319	-0.698970004336019	-0.568636235841013	-0.853871964321762	-0.698970004336019	-0.677780705266081	-0.677780705266081	-0.823908740944319	-0.823908740944319	-0.853871964321762	-0.769551078621726	-0.677780705266081	-0.886056647693163	-0.853871964321762	-0.823908740944319	-0.698970004336019	-0.823908740944319	-0.744727494896694	-0.769551078621726	-0.677780705266081	-0.795880017344075	-0.638272163982407	-0.795880017344075	-0.602059991327962	-0.744727494896694	-0.744727494896694	-0.657577319177794	-0.677780705266081	-0.769551078621726	-0.795880017344075	-0.698970004336019	-0.853871964321762	-0.853871964321762	-0.657577319177794	-0.721246399047171	-0.958607314841775	-0.638272163982407
